"Group","Status","Acinetobacter.01","Acinetobacter.02","Actinomyces.01","Actinomyces.02","Alicyclobacillus.01","Anaerococcus.01","Anaerococcus.02","Atopobium.01","Atopobium.02","Bifidobacterium.01","Bulleidia.01","Burkholderia.01","C.Betaproteobacteria.01","C.Betaproteobacteria.02","C.Gammaproteobacteria.01","C.Gammaproteobacteria.02","C.Gammaproteobacteria.03","C.Gammaproteobacteria.04","C.Gammaproteobacteria.05","C.Gammaproteobacteria.06","C.Gammaproteobacteria.07","C.Gammaproteobacteria.08","C.Gammaproteobacteria.09","C.Gammaproteobacteria.10","C.Gammaproteobacteria.11","Campylobacter.01","Capnocytophaga.01","Carnobacterium.01","Catonella.01","Chryseobacterium.01","Corynebacterium.01","Corynebacterium.02","Dolosigranulum.01","Dyella.01","Eubacterium.01","F.Alcaligenaceae.01","F.Burkholderiaceae.01","F.Burkholderiaceae.02","F.Carnobacteriaceae.01","F.Comamonadaceae.01","F.Comamonadaceae.02","F.Enterobacteriaceae.01","F.Erysipelotrichaceae.01","F.Neisseriaceae.01","F.Pasteurellaceae.01","F.Pasteurellaceae.02","F.Prevotellaceae.01","F.Prevotellaceae.02","F.Prevotellaceae.03","F.Pseudomonadaceae.01","F.Pseudomonadaceae.02","F.Rhodocyclaceae.01","F.Xanthomonadaceae.01","Fusobacterium.01","Fusobacterium.02","Gemella.01","Gp2.01","Gp2.02","Lactobacillus.01","Marinobacter.01","Megasphaera.01","Metascardovia.01","Microbacterium.01","Mogibacterium.01","Mycoplasma.01","Neisseria.01","O.Actinomycetales.01","O.Actinomycetales.02","O.Actinomycetales.03","O.Actinomycetales.04","O.Bacteroidales.01","O.Bacteroidales.02","O.Burkholderiales.01","O.Clostridiales.01","O.Clostridiales.02","O.Clostridiales.03","O.Clostridiales.04","O.Clostridiales.05","P.Firmicutes.01","Paracoccus.01","Parvimonas.01","Parvimonas.02","Parvimonas.03","Peptoniphilus.01","Peptoniphilus.02","Peptoniphilus.03","Peptostreptococcus.01","Porphyromonas.01","Porphyromonas.02","Porphyromonas.03","Prevotella.01","Prevotella.02","Prevotella.03","Prevotella.04","Prevotella.05","Prevotella.06","Prevotella.07","Prevotella.08","Prevotella.09","Prevotella.10","Propionibacterium.01","Propionibacterium.02","Pseudomonas.01","Pseudomonas.02","Ralstonia.01","Rhizobium.01","Selenomonas.01","Selenomonas.02","Selenomonas.03","Solobacterium.01","Staphylococcus.01","Streptococcus.01","Sulfuricurvum.01","Tannerella.01","TM7_genus_incertae_sedis.01","TM7_genus_incertae_sedis.02","TM7_genus_incertae_sedis.03","TM7_genus_incertae_sedis.04","TM7_genus_incertae_sedis.05","TM7_genus_incertae_sedis.06","TM7_genus_incertae_sedis.07","TM7_genus_incertae_sedis.08","Treponema.01","Tropheryma.01","Veillonella.01","Veillonella.02"
"S","A",0,0,0.0119840213049268,0.00399467376830892,0.0106524633821571,0,0,0.00133155792276964,0,0,0,0.00798934753661784,0.0119840213049268,0,0.085219707057257,0.00133155792276964,0.00266311584553928,0.0066577896138482,0.00133155792276964,0.00532623169107856,0,0.00266311584553928,0.00266311584553928,0,0,0,0,0.00532623169107856,0.00133155792276964,0,0.00532623169107856,0.00133155792276964,0,0.00399467376830892,0,0,0,0,0.00532623169107856,0.00798934753661784,0,0.00133155792276964,0,0,0.066577896138482,0.0252996005326232,0.00932090545938748,0.00932090545938748,0.00399467376830892,0.0372836218375499,0.00532623169107856,0,0,0.00932090545938748,0,0.00266311584553928,0.00133155792276964,0.00133155792276964,0,0,0,0,0.00133155792276964,0.00266311584553928,0,0.0372836218375499,0.00532623169107856,0.00133155792276964,0.00133155792276964,0,0,0,0.00399467376830892,0.00133155792276964,0.00133155792276964,0,0.00266311584553928,0.00133155792276964,0,0,0.00532623169107856,0.00266311584553928,0,0.0119840213049268,0,0,0.00932090545938748,0.00399467376830892,0.00532623169107856,0,0.0239680426098535,0.014647137150466,0.0066577896138482,0.00133155792276964,0,0.00133155792276964,0.00133155792276964,0.00399467376830892,0.00133155792276964,0,0.114513981358189,0,0.00399467376830892,0,0.0386151797603196,0,0.0066577896138482,0,0.00266311584553928,0.00399467376830892,0.0266311584553928,0.0599201065246338,0.00266311584553928,0,0.018641810918775,0.00266311584553928,0.0159786950732357,0.00399467376830892,0.00266311584553928,0.00399467376830892,0.00266311584553928,0,0.00133155792276964,0,0.00798934753661784,0.00133155792276964
"C","A",0.0121331828442438,0,0.00536117381489842,0.00253950338600451,0.00253950338600451,0,0,0.00733634311512415,0,0,0.00028216704288939,0.00141083521444695,0,0,0.00141083521444695,0.00677200902934537,0.00338600451467269,0.00423250564334086,0.00733634311512415,0.00141083521444695,0.00028216704288939,0.00253950338600451,0.000564334085778781,0,0,0.00169300225733634,0.00112866817155756,0.00225733634311512,0,0.00790067720090293,0.00253950338600451,0,0,0,0.00169300225733634,0.0135440180586907,0.000846501128668172,0.000846501128668172,0.00705417607223476,0.00507900677200903,0.00282167042889391,0,0,0,0.0239841986455982,0.00169300225733634,0.00225733634311512,0.00169300225733634,0.00366817155756208,0.0335778781038375,0.00479683972911964,0.00818284424379232,0.00395033860045147,0.00451467268623025,0,0.00141083521444695,0,0.00338600451467269,0,0.00366817155756208,0,0,0.00987584650112867,0.00253950338600451,0.000564334085778781,0.0358352144469526,0.00818284424379232,0.00648984198645598,0.00112866817155756,0,0,0.00028216704288939,0.00028216704288939,0,0,0,0.00112866817155756,0,0.00141083521444695,0.00536117381489842,0.00705417607223476,0.0031038374717833,0,0.00790067720090293,0,0,0.00733634311512415,0.00536117381489842,0,0,0.0177765237020316,0.0217268623024831,0.00790067720090293,0.000846501128668172,0,0,0,0.000564334085778781,0,0,0.161681715575621,0,0.0177765237020316,0.00028216704288939,0.0617945823927765,0.00225733634311512,0.00648984198645598,0.00225733634311512,0.00028216704288939,0.00282167042889391,0.0214446952595937,0.0775959367945824,0,0,0.0222911963882619,0.02313769751693,0.0172121896162528,0,0.00225733634311512,0.00028216704288939,0,0.00112866817155756,0,0,0.00959367945823928,0.00028216704288939
"S","A",0,0,0.0059721300597213,0.0112806901128069,0.0019907100199071,0,0.0013271400132714,0.0106171201061712,0,0.0006635700066357,0.0013271400132714,0.0039814200398142,0.0019907100199071,0.0013271400132714,0.0033178500331785,0.0006635700066357,0,0.0006635700066357,0.0006635700066357,0.0006635700066357,0,0.0013271400132714,0,0,0.0006635700066357,0.0046449900464499,0.0013271400132714,0,0.0006635700066357,0,0,0,0.0019907100199071,0,0.0013271400132714,0.0013271400132714,0,0,0.0033178500331785,0.0046449900464499,0.0006635700066357,0.0006635700066357,0,0,0.0139349701393497,0.0179163901791639,0.006635700066357,0.0013271400132714,0.0013271400132714,0.019907100199071,0.0019907100199071,0.0006635700066357,0.0006635700066357,0.0159256801592568,0.0019907100199071,0.0013271400132714,0.0033178500331785,0.0013271400132714,0.0013271400132714,0,0.0026542800265428,0.0006635700066357,0.0006635700066357,0.0019907100199071,0,0.0252156602521566,0.0019907100199071,0,0.0013271400132714,0,0.0019907100199071,0,0.0019907100199071,0.0013271400132714,0.0013271400132714,0.0006635700066357,0.0019907100199071,0,0,0.0006635700066357,0.0106171201061712,0.0026542800265428,0,0.0053085600530856,0.0006635700066357,0.0013271400132714,0.0059721300597213,0.0039814200398142,0.0053085600530856,0.0039814200398142,0.072992700729927,0.0583941605839416,0.0119442601194426,0.0112806901128069,0.0013271400132714,0.0006635700066357,0.0019907100199071,0.0013271400132714,0.0006635700066357,0,0.0603848706038487,0.0006635700066357,0.0013271400132714,0.0019907100199071,0.092899800928998,0,0.0099535500995355,0.0059721300597213,0.0033178500331785,0.006635700066357,0.0152621101526211,0.0776376907763769,0.0006635700066357,0.0006635700066357,0.0557398805573988,0.0172528201725282,0.0172528201725282,0.0245520902455209,0.0013271400132714,0.0006635700066357,0,0,0.0013271400132714,0.0006635700066357,0.013271400132714,0
"S","A",0,0.000212494687632809,0.0101997450063748,0.00956226094347641,0.00616234594135147,0.000424989375265618,0.000637484062898428,0.0125371865703357,0.00127496812579686,0,0.000849978750531237,0.00509987250318742,0.00424989375265618,0.000849978750531237,0.000424989375265618,0.00297492562685933,0.00148746281342966,0.00297492562685933,0.000424989375265618,0.00148746281342966,0.00106247343816405,0.000849978750531237,0.000637484062898428,0.00169995750106247,0.000212494687632809,0.00169995750106247,0.00212494687632809,0.00191245218869528,0.00127496812579686,0.000212494687632809,0.00339991500212495,0,0.00106247343816405,0.00148746281342966,0.00191245218869528,0.00148746281342966,0.000212494687632809,0.000424989375265618,0.00297492562685933,0.00637484062898428,0.00127496812579686,0.00106247343816405,0,0.00106247343816405,0.0129621759456014,0.0140246493837654,0.00488737781555461,0.00382490437739057,0.000849978750531237,0.0246493837654059,0.00552486187845304,0.000424989375265618,0.00254993625159371,0.013387165320867,0.00191245218869528,0.000849978750531237,0.00276243093922652,0.000849978750531237,0.000424989375265618,0.00191245218869528,0.0023374415639609,0.000637484062898428,0.000424989375265618,0.000849978750531237,0.00106247343816405,0.0199745006374841,0.00191245218869528,0.00106247343816405,0.00127496812579686,0.000424989375265618,0.00106247343816405,0.000212494687632809,0.0023374415639609,0.00276243093922652,0.00169995750106247,0.000212494687632809,0.00276243093922652,0.000424989375265618,0.000424989375265618,0,0.00531236719082023,0.000212494687632809,0.000424989375265618,0.00722481937951551,0.000212494687632809,0.000424989375265618,0.0101997450063748,0.00573735656608585,0.00148746281342966,0.000849978750531237,0.0807479813004675,0.0339991500212495,0.0104122396940077,0.00446238844028899,0.000424989375265618,0.00148746281342966,0.000212494687632809,0.000637484062898428,0.000849978750531237,0.000424989375265618,0.1081597960051,0.00106247343816405,0.00531236719082023,0.00212494687632809,0.0964725881852954,0.000849978750531237,0.0121121971950701,0.00318742031449214,0.00191245218869528,0.00361240968975776,0.0112622184445389,0.0639609009774756,0.00127496812579686,0.00127496812579686,0.0554611134721632,0.0146621334466638,0.0131746706332342,0.022311942201445,0.00169995750106247,0.00148746281342966,0.000849978750531237,0.00169995750106247,0.00106247343816405,0.000212494687632809,0.0106247343816405,0.000212494687632809
"S","A",0,0.00864553314121038,0.00749279538904899,0.00403458213256484,0.00230547550432277,0,0.00230547550432277,0.00115273775216138,0,0,0.00288184438040346,0.00345821325648415,0.014985590778098,0,0.000576368876080692,0.00518731988472622,0.00115273775216138,0,0.000576368876080692,0.000576368876080692,0.00634005763688761,0,0,0,0.000576368876080692,0.00115273775216138,0,0.00172910662824207,0.00288184438040346,0.00115273775216138,0.00288184438040346,0.000576368876080692,0.00115273775216138,0.00115273775216138,0.00288184438040346,0.00288184438040346,0.000576368876080692,0,0.0121037463976945,0.0103746397694524,0.00115273775216138,0.00230547550432277,0,0,0.0259365994236311,0.0207492795389049,0.00403458213256484,0.00345821325648415,0,0.0167146974063401,0.000576368876080692,0,0.00115273775216138,0.0207492795389049,0,0.00576368876080692,0.000576368876080692,0.00115273775216138,0.000576368876080692,0,0.00288184438040346,0,0,0.000576368876080692,0.00403458213256484,0.0737752161383285,0.0144092219020173,0,0.00115273775216138,0.000576368876080692,0.000576368876080692,0.00115273775216138,0.00518731988472622,0.000576368876080692,0.00115273775216138,0.00288184438040346,0,0.000576368876080692,0,0.000576368876080692,0.0109510086455331,0.000576368876080692,0.000576368876080692,0.00403458213256484,0,0.00115273775216138,0.00288184438040346,0.00288184438040346,0.00403458213256484,0.000576368876080692,0.0109510086455331,0.0282420749279539,0.00806916426512968,0.0172910662824208,0.00288184438040346,0.00172910662824207,0.00403458213256484,0,0,0,0.189625360230548,0,0.00518731988472622,0.0069164265129683,0.0426512968299712,0,0,0,0.000576368876080692,0.000576368876080692,0.0201729106628242,0.118731988472622,0,0.00115273775216138,0.00922190201729107,0.0121037463976945,0.00634005763688761,0.00172910662824207,0.000576368876080692,0.000576368876080692,0,0,0.000576368876080692,0,0.00979827089337176,0.00115273775216138
"S","A",0,0,0.030241935483871,0.0120967741935484,0,0,0,0.00604838709677419,0,0,0,0.00403225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00403225806451613,0,0.00201612903225806,0,0,0.00201612903225806,0,0,0.00201612903225806,0.0282258064516129,0,0.0362903225806452,0.00604838709677419,0,0.00201612903225806,0,0.00201612903225806,0,0,0,0.0483870967741935,0,0.00403225806451613,0,0,0,0,0.00201612903225806,0,0,0,0.00201612903225806,0.0221774193548387,0.00403225806451613,0,0,0,0.0221774193548387,0,0,0.00403225806451613,0,0.00604838709677419,0,0,0.00604838709677419,0,0.0524193548387097,0,0,0.00604838709677419,0,0,0.0766129032258065,0.00403225806451613,0.159274193548387,0.0161290322580645,0.0241935483870968,0.0766129032258065,0.0141129032258065,0.0383064516129032,0,0,0,0,0,0,0.0241935483870968,0,0,0.00403225806451613,0.0161290322580645,0,0.00201612903225806,0.00403225806451613,0,0.0141129032258065,0.00403225806451613,0.0625,0,0.030241935483871,0.00604838709677419,0.00403225806451613,0.00403225806451613,0.00201612903225806,0,0,0.00806451612903226,0,0.00403225806451613,0,0.0241935483870968,0
"C","A",0.00145985401459854,0,0.0131386861313869,0.00583941605839416,0.00291970802919708,0,0,0.00875912408759124,0,0,0.00291970802919708,0.00583941605839416,0.0072992700729927,0,0.00291970802919708,0.00145985401459854,0,0,0,0,0,0.00291970802919708,0,0,0,0.00145985401459854,0.00437956204379562,0,0.00291970802919708,0,0.0335766423357664,0.00145985401459854,0.00145985401459854,0,0,0.00875912408759124,0,0,0.0072992700729927,0.0131386861313869,0,0.00437956204379562,0,0,0.0233576642335766,0.0131386861313869,0.00583941605839416,0.00145985401459854,0.00145985401459854,0.0248175182481752,0,0.00437956204379562,0.00291970802919708,0.0160583941605839,0,0.00437956204379562,0.00145985401459854,0.00291970802919708,0,0,0,0,0.00145985401459854,0,0.0072992700729927,0.0277372262773723,0.00437956204379562,0.00291970802919708,0,0.0131386861313869,0.00145985401459854,0,0.00145985401459854,0.00291970802919708,0,0,0.00145985401459854,0.00145985401459854,0.00145985401459854,0,0.0072992700729927,0,0.00145985401459854,0.0145985401459854,0,0,0.00583941605839416,0.0072992700729927,0.00291970802919708,0,0.0306569343065693,0.0306569343065693,0.0131386861313869,0.0102189781021898,0.00875912408759124,0,0,0,0,0.00291970802919708,0.156204379562044,0.00145985401459854,0,0.00583941605839416,0.0671532846715329,0.00145985401459854,0.00583941605839416,0,0,0.00437956204379562,0.00583941605839416,0.0875912408759124,0,0,0.0145985401459854,0.0145985401459854,0.0131386861313869,0.00583941605839416,0,0,0,0,0.00875912408759124,0,0.0116788321167883,0
"S","A",0,0,0.00784313725490196,0.00784313725490196,0.00588235294117647,0,0,0.00784313725490196,0,0,0,0.00784313725490196,0.00392156862745098,0,0,0,0.00392156862745098,0,0,0,0.00588235294117647,0,0,0,0,0.00196078431372549,0.00392156862745098,0.00392156862745098,0.00196078431372549,0,0,0,0.00196078431372549,0.00196078431372549,0.00392156862745098,0.00196078431372549,0,0,0.0117647058823529,0.00980392156862745,0,0,0,0.00196078431372549,0.0470588235294118,0.00784313725490196,0.00588235294117647,0,0,0.0196078431372549,0.00196078431372549,0,0.00784313725490196,0.0235294117647059,0,0.0117647058823529,0.00196078431372549,0,0,0.00196078431372549,0.00392156862745098,0.00196078431372549,0.00196078431372549,0.00392156862745098,0.00588235294117647,0.0235294117647059,0.00588235294117647,0,0,0,0,0,0.0745098039215686,0,0,0,0,0.00392156862745098,0,0,0.00784313725490196,0.00196078431372549,0.00196078431372549,0,0,0,0.00196078431372549,0.00196078431372549,0.00196078431372549,0,0.0137254901960784,0.0176470588235294,0.0117647058823529,0.00784313725490196,0.00392156862745098,0.00784313725490196,0,0,0,0,0.168627450980392,0,0.00784313725490196,0.00196078431372549,0.0666666666666667,0.00196078431372549,0,0.00392156862745098,0.00196078431372549,0,0.0137254901960784,0.0941176470588235,0.00196078431372549,0,0.0196078431372549,0.00980392156862745,0.0137254901960784,0.00196078431372549,0,0,0.00980392156862745,0,0.00392156862745098,0,0.00392156862745098,0.00196078431372549
"C","A",0.00222882615156018,0.000742942050520059,0.00148588410104012,0,0.00817236255572065,0,0,0.0037147102526003,0,0,0,0.00222882615156018,0.0156017830609212,0,0,0.00148588410104012,0.000742942050520059,0.00148588410104012,0,0,0,0.00297176820208024,0.00148588410104012,0.000742942050520059,0,0.00148588410104012,0.000742942050520059,0.00222882615156018,0,0,0.00520059435364042,0.0037147102526003,0,0,0,0.00297176820208024,0,0,0.0104011887072808,0.00668647845468053,0.00222882615156018,0,0,0,0.0460624071322437,0.0163447251114413,0.00742942050520059,0.00297176820208024,0,0.0104011887072808,0,0,0.00594353640416048,0.0170876671619614,0,0.00742942050520059,0.000742942050520059,0,0,0,0,0,0,0.00668647845468053,0.00445765230312036,0.0222882615156018,0.00445765230312036,0.000742942050520059,0,0,0.00148588410104012,0,0.000742942050520059,0.00148588410104012,0,0.000742942050520059,0,0.000742942050520059,0,0.000742942050520059,0.012630014858841,0,0.00445765230312036,0.000742942050520059,0,0,0.0156017830609212,0.0037147102526003,0.00891530460624071,0.00965824665676077,0.0230312035661218,0.011887072808321,0.00445765230312036,0.0037147102526003,0,0.000742942050520059,0,0,0.00148588410104012,0.00742942050520059,0.36849925705795,0,0,0.00594353640416048,0.025260029717682,0,0.00148588410104012,0,0.000742942050520059,0.00965824665676077,0.0148588410104012,0.0609212481426449,0,0.00222882615156018,0.00817236255572065,0.000742942050520059,0.00817236255572065,0.00445765230312036,0,0,0.000742942050520059,0,0.00445765230312036,0,0.012630014858841,0
"C","A",0.000826309700875888,0.000495785820525533,0.0394976037018675,0.00793257312840853,0.0029747149231532,0.00115683358122624,0.000330523880350355,0.0237977193852256,0.000330523880350355,0.000165261940175178,0.000495785820525533,0.00627995372665675,0.000991571641051066,0.000826309700875888,0,0.0014873574615766,0.0014873574615766,0.00115683358122624,0.000495785820525533,0.000330523880350355,0.000165261940175178,0.000991571641051066,0.000495785820525533,0.000165261940175178,0.000661047760700711,0.00313997686332838,0.00396628656420426,0.000991571641051066,0.000495785820525533,0,0.000826309700875888,0,0.00132209552140142,0.000495785820525533,0.00347050074367873,0.000495785820525533,0.000661047760700711,0.000330523880350355,0.00396628656420426,0.00264419104280284,0.00115683358122624,0.00181788134192695,0,0,0.0138820029747149,0.00611469178648157,0.00413154850437944,0.00661047760700711,0.0014873574615766,0.0153693604362915,0.0029747149231532,0,0.000330523880350355,0.0100809783506858,0.000165261940175178,0.00115683358122624,0.00181788134192695,0.00231366716245249,0.000165261940175178,0,0.00247892910262766,0.000495785820525533,0.000495785820525533,0.00165261940175178,0.000330523880350355,0.0239629813254008,0.00247892910262766,0.000826309700875888,0.00115683358122624,0,0.00115683358122624,0,0.00115683358122624,0.000826309700875888,0.00347050074367873,0.00231366716245249,0.00198314328210213,0,0.000661047760700711,0.000165261940175178,0.00115683358122624,0.00115683358122624,0,0.00396628656420426,0.000495785820525533,0,0.00479259626508015,0.00627995372665675,0.000495785820525533,0.000330523880350355,0.126425384234011,0.0211535283424227,0.037183936539415,0.0218145761031234,0.0390018178813419,0.000330523880350355,0.00710626342753264,0.00859362088910924,0.000165261940175178,0.000165261940175178,0.054866964138159,0.000330523880350355,0.00198314328210213,0.00132209552140142,0.087423566352669,0.000661047760700711,0.0147083126755908,0.00330523880350355,0.00330523880350355,0.00247892910262766,0.00875888282928442,0.059494298463064,0.00132209552140142,0.000330523880350355,0.0624690133862172,0.0123946455131383,0.0128904313336639,0.013055693273839,0.000495785820525533,0.00214840522227731,0.000165261940175178,0.000330523880350355,0.000495785820525533,0.000330523880350355,0.0196661708808461,0.00132209552140142
"C","A",0.000860056517999754,0,0.0113035999508539,0.0103206782159971,0.00430028258999877,0.00122865216857108,0.000368595650571323,0.0106892738665684,0,0,0.000122865216857108,0.00675758692714093,0.00282589998771348,0.000737191301142647,0.000860056517999754,0.000737191301142647,0.000860056517999754,0.00122865216857108,0.00221157390342794,0.000491460867428431,0,0,0.000245730433714216,0.000491460867428431,0.000122865216857108,0.00233443912028505,0.00147438260228529,0.00110578695171397,0.000368595650571323,0.000737191301142647,0.000614326084285539,0.000122865216857108,0.000982921734856862,0.000860056517999754,0.000982921734856862,0.00270303477085637,0.00147438260228529,0.000860056517999754,0.00368595650571323,0.00540606954171274,0.00454601302371299,0.0015972478191424,0,0.000122865216857108,0.0106892738665684,0.0106892738665684,0.00270303477085637,0.00110578695171397,0.0015972478191424,0.0211328172994225,0.00356309128885612,0.000245730433714216,0.00184297825285662,0.011426465167711,0.000614326084285539,0.00208870868657083,0.00110578695171397,0.000982921734856862,0.000737191301142647,0.000368595650571323,0.00221157390342794,0,0.000982921734856862,0.00135151738542819,0.000982921734856862,0.0203956259982799,0.00208870868657083,0.000614326084285539,0.00110578695171397,0,0.000737191301142647,0,0.00356309128885612,0.00221157390342794,0.000860056517999754,0.000491460867428431,0.00196584346971372,0.000614326084285539,0.000368595650571323,0.000614326084285539,0.00196584346971372,0.000860056517999754,0.000245730433714216,0.00294876520457059,0.000491460867428431,0.000245730433714216,0.00552893475856985,0.00380882172257034,0.000122865216857108,0.00110578695171397,0.0622926649465536,0.0372281607077036,0.00774050866199779,0.00245730433714215,0.000982921734856862,0.00184297825285662,0.000122865216857108,0.000614326084285539,0.000122865216857108,0.000368595650571323,0.0829340213785477,0,0.00245730433714215,0.000245730433714216,0.21919154687308,0.00172011303599951,0.0127779825531392,0.00540606954171274,0.00307163042142769,0.0015972478191424,0.0119179260351395,0.0459515911045583,0.000860056517999754,0,0.0549207519351272,0.0140066347217103,0.0202727607814228,0.0226071999017078,0.000860056517999754,0.00602039562599828,0.000368595650571323,0.000737191301142647,0.000368595650571323,0.0181840520948519,0.0078633738788549,0.000245730433714216
"C","A",0.000437445319335083,0,0.0078740157480315,0.0078740157480315,0.00349956255468067,0.00131233595800525,0.000437445319335083,0.00918635170603675,0.000874890638670166,0,0,0.0078740157480315,0.00218722659667542,0.000437445319335083,0.000437445319335083,0.00349956255468067,0.000437445319335083,0.000437445319335083,0.000437445319335083,0.000437445319335083,0,0.000437445319335083,0.000874890638670166,0,0,0.00306211723534558,0.00174978127734033,0.00131233595800525,0.000874890638670166,0,0.00174978127734033,0,0.00174978127734033,0.00349956255468067,0.00131233595800525,0.000874890638670166,0,0,0.00349956255468067,0.00131233595800525,0.00568678915135608,0.000437445319335083,0.00131233595800525,0.000437445319335083,0.0126859142607174,0.00831146106736658,0.00349956255468067,0.00437445319335083,0.000437445319335083,0.0188101487314086,0.0026246719160105,0.000437445319335083,0.00131233595800525,0.0139982502187227,0.000437445319335083,0,0.00131233595800525,0.000437445319335083,0.000437445319335083,0.000874890638670166,0.0026246719160105,0,0,0.00481189851268591,0.000437445319335083,0.0192475940507437,0.0026246719160105,0.00131233595800525,0.00174978127734033,0,0.000874890638670166,0,0.0026246719160105,0,0.00218722659667542,0.00131233595800525,0.000437445319335083,0,0,0,0.00131233595800525,0.000874890638670166,0.000437445319335083,0.0026246719160105,0,0,0.00306211723534558,0.00831146106736658,0.00131233595800525,0.000437445319335083,0.0498687664041995,0.0240594925634296,0.00656167979002625,0.00656167979002625,0.000437445319335083,0.00174978127734033,0.00218722659667542,0.000874890638670166,0,0,0.0424321959755031,0.000874890638670166,0.00306211723534558,0.00131233595800525,0.322397200349956,0.000874890638670166,0.00962379702537183,0.00437445319335083,0.00306211723534558,0.00349956255468067,0.00831146106736658,0.0647419072615923,0.000874890638670166,0,0.0608048993875765,0.010498687664042,0.015748031496063,0.0144356955380577,0,0.00131233595800525,0,0.00131233595800525,0.00131233595800525,0,0.0078740157480315,0
